हे पुस्तक इंग्रजी भाषेतले अद्वितीय आणि सर्वोत्कृष्ट प्रवास वर्णन समजले जाते.	11	he pustak Ingraji bhashetle advitiya ani sarvotkrushta pravas varnan samajle jate.	11	
या उत्सवाला अनेक आख्यायिका आहेत.	5	ya utsavala anek aakhyayika ahet.	5	
त्यांना राष्ट्रपती पुरस्काराने सन्मानित करण्यात आले होते.	7	tyanna Rashtrapati puraskarane sanmanit karnyat aale hote.	7	
जोशींचे आजोबा वामन नारायण जोशी हे आनंद संगीत मंडळीत गायक-नट होते.	11	Joshinche ajoba Vaman Narayan Joshi he Anand Sangeet Mandalit gayak-nut hote.	11	
राया	1	Raya	1	
कोकणातील होळीचा सण हिचा पूजेशिवाय संपन्न होत नाही.	8	Koknatil Holicha sun hicha pujeshivay sampanna hot nahi.	8	
सुरुवातीच्या काळात हरिलाल यांनी आपल्या पित्यास ते ब्रिटिश सरकारविरुद्ध करीत असलेल्या चळवळींसाठी मदत केली.	14	suruvatichya kalat Harilal yanni aplya pityas te British sarkarvirudha karit aslelya chalvalinsathi madat keli.	14	
लॉर ल प्वातेव्हाँ आणि गुस्ताव द मोपासाँ या दांपत्याचे ते थोरले अपत्य होत.	13	Laure Le Poittevin ani Gustav de Maupassant ya dampatyache te thorle apatya hot.	13	
आदिती कैकिणी उपाध्या (जन्मदिनांक अज्ञात - हयात) या हिंदुस्तानी गायिका आहेत	11	Aditi Kaikini upadhya (janmadinank adnyat - hyat) ya Hindustani gayika ahet.	11	
कतार बहारीन कॉजवे ह्या ४० किमी लांबीच्या सागरी पुलाने बहारीन व कतार हे देश भविष्यात जोडले जातील.	17	Qatar Bahrain Kaujve hya 40 km lambichya sagari pulane Bahrain va Qatar he desh bhavishyat jodle jatil.	17	
भावबंधन (प्रभाकर)	2	Bhavbandhan (Prabhakar)	2	
दरम्यान मुस्लीम लीगने ब्रिटन ला सहकार्य केले, आणि गांधींच्या तीव्र विरोधाला डावलून मुस्लिमांच्या संपूर्ण स्वतंत्र राष्ट्राची, पाकिस्तानची मागणी केली.	19	darmyan Muslim Leaguene Britain la sahakarya kele, ani Gandhinchya tivra virodhala davlun Muslimanchya sampurna swatantra Rashtrachi, Pakistanchi magni keli.	19	
काही पारितोषिके स्थानिक पातळीवर तर काही पारितोषिके जागतिक पातळीवर प्रतिष्ठेची समजली जातात.	12	kahi paritoshike sthanik patalivar tar kahi paritoshike jagatik patalivar pratisthechi samajli jatat.	12	
पश्चिमी संस्कृतीत ओक वृक्षाचे महत्त्व मोठे आहे.	7	paschimi sanskrutit Oak vrukshache mahatva mothe ahe.	7	
त्यांच्या काही पुस्तकांतील कथानकांवर चित्रपटही निघाले आहेत.	7	tyanchya kahi pustakantil kathanakanwar chitrapathi nighale ahet.	7	
त्यांच्या अभियांत्रिकी विज्ञानातील योगदाना साठी १९८७ साली त्यांना शांतीस्वरुप भटनागर पुरस्काराने सन्मानित करण्यात आले.	14	tyanchya abhiyantriki vidnyanatil yogdana sathi 1987 saali tyanna shantiswaroop Bhatnagar puraskarane sanmanit karnyat aale.	14	
२२ ऑगस्ट रोजी सुरु झालेला हा उपक्रम नंतर प्रतिवर्षी ऑगस्ट महिन्याच्या तिसऱ्या शनिवारी साजरा करणे निश्चित झाले.	17	22 August roji suru zalela ha upakram nantar prativarshi August mahinyachya teesrya Shaniwari sajra karne nischit zale.	17	
पानांचा काढा घाम आणणारा व ज्वरनाशक आहे. सुगंधी तेलाचा उपयोग सौंदर्य़प्रसाधनांत, तसेच अत्तर म्हणून होतो.	15	panancha kadha gham annara va jwarnashak ahe. Sugandhi telacha upyog saudaryaprasadhanat, tasech attar mhanun hoto.	15	
रुचिरा	1	ruchira	1	
त्यांच्या या भूमिका महाराष्ट्रभर इतक्या गाजल्या, की ते जोडनाव या दोघा भावंडांचे टोपणनाव बनले.	14	tyanchya ya bhumika Maharashtrabhar itkya gajlya, ki te jodnav ya dogha bhavandanche topannav banle.	14	
हे शहर तुर्कस्थानमधील इस्तंबुल नंतरचे द्वितीय क्रमांकाचे शहर आहे.	9	he shahar Turkistanmadhil Istanbul nantarche dwitiya kramankanche shahar ahe.	9	
सोफीच्या खूनाचा संशय सर्वांचाच राजावरतीच असतो परंतु कायद्याने राजवाड्याची झडती घेणे तसेच राजाची चौकशी करणे शक्य नसते.	17	Sofiechya khunacha sanshay sarvanchach rajavartich asto parantu kaydyane rajwadyachi zadti ghene tasech Rajachi chaukashi karne shakya naste.	17	
अमेरिकेच्या संशोधकांनी खुद्द दक्षिण ध्रुवावरच आपले निरीक्षण-केंद्र स्थापन केले.	9	Amerikechya sanshodhakanni khudda dakshin dhruvavarach aple nirikshan-kendra sthapan kele.	9	
न्यूनगंड, लैंगिक दमन	3	nyoongand, Laingik daman	3	
वर उल्लेखित समस्याच प्रस्तुत संशोधनाच्या प्रेरक होत.	7	var ullekhit samasyaach prastut sanshodhanachya prerak hot.	7	
के.ज. तथा काकासाहेब आकूत स्मृती व्याख्यान	6	K.J. tatha Kakasaheb aakut smruti vyakhyan	6	
कालूपाडा घाट हे अजून एक जवळचे रेल्वे स्थानक आहे.	9	Kalupada ghat he ajun ek jawalche railway sthanak ahe.	9	
एक दिवा तेथे अखंड तेवत असतो.	6	ek diva tethe akhand tevat asto.	6	
सध्या जरी ही गोष्ट खर्चाची वाटत असली तरी भावी काळासाठी खूप उपयोगी ठरेल	13	sadhya jari hi goshta kharchachi vatat asli tari bhavi kalasathi khup upyogi tharel.	13	
आर्थिक दृष्ट्या संपन्न लोक पूजेसाठी चांदीची पळीही वापरतात.	8	arthik drushtya sampanna lok pujesathi chandichi palihi vapartat.	8	
(५) इच्छा-परिमाण म्हणजे आवश्यक गरजेपुरत्या वस्तूंव्यतिरिक्त इतरांचा त्याग.	8	(5) iccha-parimaan mhanje avashyak garjepurtya vastunvyatirikta itarancha tyag.	8	
आंबेडकरी-रिपब्लिकन चळवळ	2	Ambedkari-Republican chalval	2	
रेवा जिल्हा भारतातील मध्य प्रदेश राज्यातील एक जिल्हा आहे.	9	Rewa zilla Bharatatil Madhya Pradesh rajyatil ek zilla ahe.	9	
विल्सन बोर्ड ऑफ़ कंट्रोलचा सहसचिव असताना हिंदुस्थानविषयक घेतलेल्या अनेक आर्थिक निर्णयांत अप्रत्यक्ष सहभागी होता.	14	Wilson Board of Controlcha sahasachiv astana Hindustanvishayak ghetlelya anek arthik nirnayat apratyaksha sahabhagi hota.	14	
येथील तापमानात आंद्र प्रदेशापेक्षा जास्त प्रमाणात बदल होताना दिसतो.	9	yethil taapmanat Andhra Pradeshapeksha jasta pramanat badal hotana disto.	9	
लक्ष्मी आली घरा	3	Lakshmi aali ghara	3	
जाणकारांनी हठयोगाचे महत्त्व पुन्हा नेमके सांगितले.	6	jankaranni hathyogache mahatva punha nemke sangitle.	6	
बराच वेळा आपण फक्त सहानुभूतीपूर्वक वागतो.	6	barach vela apan fakta sahanubhutipurvak vagto.	6	
केप टाउनचे हवामान कोप्पेन वर्गवारीनुसार उष्ण-भूमध्य समुद्रीय आहे.	8	Cape Townche hawaman Coppen vargavarinusar ushna-bhumadhya samudriya ahe.	8	
तर षष्ठी, सप्‍तमी या प्रत्ययात विशेष फरक दिसत नाही.	9	tar shashti, saptami ya pratyayat vishesh farak disat nahi.	9	
अंतरावर असणाऱ्या अंतीचक येथे होते.	5	antaravar asnarya antichak yethe hote.	5	
१९६०मध्ये दिल्ली स्कूल ऑफ एकॉनॉमिक्समधून अर्थशास्त्र विषयात एम.	8	1960madhye Delhi School of Econimicsmadhun arthashastra vishayat M.	8	
बारामती हे राजकीय नेते असलेल्या शरद पवारांचे गाव आहे.	9	Baramati he rajkiya nete aslelya Sharad Pawaranche gav ahe.	9	
अंदमान आणि निकोबार	3	Andaman ani Nicobar	3	
वितरण साखळीचा प्रामुख्याने विचार	4	vitaran sakhlicha pramukhyane vichar	4	
मराठी व्याकरण विषयक लेख	4	Marathi vyakaran vishayak lekh	4	
अन्य इतिहास : नाशिकजवळच्या दशपंचक गावचे सदाशिव दशपुत्रे (कुलकर्णी) आणि त्यांची पत्‍नी उमाबाई यांच्या पोटी झालेला उद्धव नावाचा पुत्र (जन्म : इ.स.१६२७) आईवडिलांनी रामदास स्वामींच्या स्वाधीन केला.	27	anya itihas : Nashikjawalchya Dashpanchak gavche Sadashiv Dashputre (Kulkarni) ani tyanchi patni Umabai yanchya poti zalela Udhav navacha putra (janma : i.S.1627) aaivadilanni Ramdas Swaminchya swadhin kela.	27	
त्यांनी डॉ.	2	tyanni Dr.	2	
त्यांच्या ढासळत्या प्रकृतीमुळे आणि ऑपरेशनच्या आवश्यकतेमुळे त्यांना युद्ध संपण्याआधीच ६ मे इ.	12	tyanchya dhasaltya prakrutimule ani operationchya avashyaktemule tyanna yudha sampnyaadhich 6 May I.	12	
तीचे वडील सुरेश मेनन आणि आई विजु सुरेश आहे.	9	tiche vadil Suresh Menon ani aai Viju Suresh ahe.	9	
महाराष्ट्राचे कृषि व पणन विभागाचे माजी मंत्री व अमरावतीचे पालकमंत्री होते.	11	Maharashtrache krushi va panan vibhagache maji mantri va Amravatiche palakmantri hote.	11	
कर्नाटक	1	Karnatak	1	
बेनेडिक्ट तेरावा अथवा पेद्रो मार्टिनेझ दि लुना (इ.स. १३२८ - मे २३, इ.स. १४२३) हा आविन्यॉन पोपशाहीच्या गादीवर आरूढ झालेला पोप होता, ज्याला रोमन कॅथॉलिक चर्चाच्या मते प्रतिपोप मानले जाते.	30	Benedict terava athva Pedro, Martinez de Luna (i.s. 1328 - May 23, I.S. 1423) ha Avinyon Popshahichya gadiwar aarudh zalela Pope hota, jyala Roman Catholic charchachya mate pratipope manle jate.	30	
'लक्ष्मीविलास'च्या परिसरात असलेल्या मोतीबाग पॅलेस आणि फतेहसिंग म्युझियम या भव्य इमारतींमध्ये शस्त्रागार आणि महान चित्रकार राजा रविवर्मा यांनी चितारलेली तैलचित्रे आहेत.	21	Lakshmivilas'chya parisarat aslelya Motibaug Palace ani Fatehsingh Museum ya bhavya emartinmadhye shastragaar ani mahan chitrakar Raja Ravivarma yanni chitarleli tailchitre ahet.	21	
वेगवेगळ्या भाषांमधून वेगवेगळ्या नावाने हा व्रुक्ष ओळखला जातो.	8	vegveglya bhashanmadhun vegveglya navane ha vruksha olakhla jato.	8	
गोविंद निहलानी	2	Govind Nihlani	2	
धन अंतरण (मनी ट्रांसफर), थेट लाभ हस्तांतरण, देयक भरणा, मायक्रो एटीएम आरटीजीएस आदी सुविधा या बॅंकेतर्फे देण्यात येणार आहे.	19	dhan antaran (money transfer), thet labh hastantaran, deyak bharna, micro ATM RTGS adi suvidha ya banketarfe denyat yenar ahe.	19	
त्यानंतर महंमद झरीफ यांनी डेन्व्हर विद्यापीठाअंतर्गत येणार्‍या जेसेफ कोरबेल स्कूल ऑफ इंटरनॅशनल स्टडीज या केंद्रातून आंतरराष्ट्रीय कायदा व धोरण या विषयात पीएच.	22	tyanantar Mohammad Zarif yanni Denver Vidyapithaantargat yenarya Josef Korbel School of International Studies ya kendratun Antarrashtriya kayda va dhoran ya vishayat PH.	22	
हा शंकराचा अवतार असून काळभैरव, काळभैरवनाथ, काळभैरी, भैरव, मार्तंडभैरव, भैरवनाथ, केदारनाथ, बहिरीनाथ, भैरी(नाथ), मल्हारी, भैरोबा, खंडोबा, खंडेराय, रवळनाथ ही त्याची अन्य नावे आहेत.	23	ha Shankaracha avtaar asun Kalbhairav, Kalbhairavnath, Kalbhairi, Bhairav, Martandbhairav, Bhairavnath, Kedarnath, Bahirinath, Bhairi(Nath), Malhari, Bhairoba, Khandoba, Khanderay, Ravalnath hi tyachi anya nave ahet.	23	
१७८५ मध्ये विल्यम हर्शेल याने शोध लावलेल्या या तेजोमेघाला त्याच्या गुरू ग्रहाशी असणाऱ्या दृश्य साम्यामुळे "गुरूचे भूत" असे टोपणनाव मिळाले आहे.	21	1785 madhye William Herschel yane shodh lavlelya ya tejomeghala tyachya Guru Grahashi asnarya drushya samyamule "Guruche Bhoot" ase topannav milale ahe.	21	
बुरुजांवर तोफा ठेवण्याची सोय करण्यात आली आहे.	7	burujanvar tofa thevnyachi soy karnyat aali ahe.	7	
पाकिस्तानच्या सिंध प्रांतामध्ये पी.	4	Pakistanchya Sindh prantamadhye P.	4	
तांब्यांच्या कवितांचा त्यांनी संस्कृत अनुवाद केला आहे.	7	Tambyanchya kavitancha tyanni sanskrut anuvad kela ahe.	7	
पारंपरिक भोंडल्याची गाणी' या पुस्तकात सौ.	6	paramparik bhondlyachi gaani' ya pustakat Sau.	6	
आचार्य यांच्या खासगी संग्रहातील आहेत.	5	Acharya yanchya khasgi sangrahatil ahet.	5	
दुसर्‍या महायुद्धादरम्यान वाल्डहाइम नाझी जर्मनीच्या सैन्यातील एक गुप्तहेर होता.	9	dusrya Mahayudhadarmyan Waldheim Nazi Germanychya sainyatil ek guptaher hota.	9	
काव्य वाचन	2	kavya vachan	2	
मेडिकल कॉलेजमधून उत्तम गुण मिळवीत त्या एम.	7	Medical Collegemadhun uttam goon milvit tya M.	7	
असे म्हणतात.	2	ase mhantat.	2	
हे मंदिर एका विस्तीर्ण २९०X१९० फुटी आवारात असून त्याभोवती एक मोठा परकोट आहे.	13	he mandir eka vistirna 290X190 footi avarat asun tyabhovti ek motha parkot ahe.	13	
साहित्यरचना संत्संग	2	sahityarachana satsang	2	
अपभ्रंश भाषा:अपभ्रंश ही अभिरांची भाषा होती.	6	apabhransh bhasha:apabhransh hi abhiranchi bhasha hoti.	6	
लार्स जेकोब्सेन हा डेन्मार्कचा व्यावसाइक फुटबॉल खेळाडू आहे.	8	Lars Jacobsen ha Denmarkcha vyavasaik football kheladu ahe.	8	
क्रिस्टल, एमीराल्ड आणि सफायर हे त्यांचे नाव आहेत.	8	Crystal, Emerald ani Sapphire he tyanche nav ahet.	8	
मराठी राजे सरफोजीराजे भोसले यांच्या दरबारातील हे बंधू नृत्य संरचनाकार आणि वाग्येकार होते.	13	Marathi Raje Sirfojiraje Bhonsle yanchya darbaratil he bandhu nrutya sanrachanakar ani vagyekar hote.	13	
याची चव तिखट असते.	4	yachi chav tikhat aste.	4	
चित्रकला	1	chitrakala	1	
या ताटात कणकेचे पाच दिवे करून लावतात व त्यांची पूजा करतात.	11	ya tatat kankeche paach dive karun lavtat va tyanchi puja kartat.	11	
मुक्त बाजार म्हणजे बाजाराची अशी व्यवस्था ज्यामध्ये वस्तूंच्या आणि सेवांच्या किंमती विक्रेते आणि ग्राहक ह्यांच्यातील संमतीने मुक्तपणे ठरवल्या	18	mukta bazaar mhanje bazaarachi ashi vyavastha jyamadhye vastunchya ani sevanchya kimti vikrete ani grahak hyanchyatil sammatine muktapane tharavlya	18	
जातात व शासन, किंमत ठरवणारी एकाधिकारशाही किंवा इतर कोणत्याही अधिकाराचा पुरवठा आणि मागणीच्या नियमांमध्ये आणि जोरांमध्ये हस्तक्षेप नसतो.	18	jatat va shasan, kimmat tharavnari ekadhikarshahi kivva itar kontyahi adhikaracha puravtha ani magnichya niyamanmadhye ani joranmadhye hastakshep nasto.	18	
सिंहाच्या आकाराचे शरीर	3	sinhachya akarache sharir	3	
जालन्याचा हरिश्चंद्रराय दु:खी पुरस्कार.	4	Jalnyacha Harishchandray dukhi puraskar	4	
कलमनामा	1	kalamnama	1	
१९९२:आगाजान बेग ऊर्फ आगा – आपल्या निखळ विनोदानी रसिकांच्या पसंतीस उतरलेले अभिनेते	12	1992:Agajan Baig urf Aga - aplya nikhal vinodani rasikanchya pasantis utarlele abhinete	12	
त्यांतील वर्णनावरून उद्धवस्वामींची रामदासांवर अतिशय निष्ठा असल्याचे कळून येते.	9	tyantil varnanavarun Udhavswaminchi Ramdasanvar atishay nishtha aslyache kalun yete.	9	
ही संस्था इ.	3	hi sanstha I.	3	
यक्ष ऋषीकडून मार्गदर्शन घेऊन हनुमान परत येण्याचे वचन देऊन हिमालयाकडे मार्गस्थ झाले.	12	Yash rishikadun margadarshan gheun Hanuman parat yenyache vachan deun Himalayakade margastha zale.	12	
शिक्षणामुळे आत्मभान आलेल्या मुक्ताने आपल्या ज्ञातिबांधवांना शिक्षण घेण्याचे आवाहन या निबंधात केले आहे.	13	shikshanamule atmabhan alelya Muktane aplya dnyatibandhavanna shikshan ghenyache avahan ya nibandhat kele ahe.	13	
हे शिवमंदिर आहे.	3	he Shivmandir ahe.	3	
त्यापैकी काही अत्यंत महत्त्वाच्या तंत्रांविषयी अगदी थोडक्‍यात विचार करू.	9	tyapaiki kahi atyant mahatvachya tantravishayi agadi thodkyat vichar karu.	9	
प्रहार.	1	Prahaar	1	
त्यामुळे ह्या लिप्यांतील मजकुराचे वाचन करणे शक्य झाले.	8	tyamule hya lipyantil majkurache vachan karne shakya zale.	8	
हल्लीच्या पिढीचे ऑनलाईन वाचन आता स्टाईलीश वाचन झाले आहे.	9	hallichya pidhiche online vachan ata stylish vachan zale ahe.	9	
नाशिक जिल्ह्यातील उंचीवरील सर्वाधिक ठिकाणे सटाणा तालुक्यात आढळतात.उदा.मांगी-तुंगी डोंगर, साल्हेर-मुल्हेर किल्ला.	11	Nashik zillyatil unchivaril sarvadhik thikane Satana talukyat adhaltat.uda.Mangi-Tumgi dongar, Salher-Mulher killa.	11	
जे थोडेफार साम्य आहे ते पुरेसे नाही.	7	je thodephar samya ahe te purese nahi.	7	
यांना २०१४ मध्ये पद्मश्री पुरस्कार प्रदान करण्यात आला आहे.	9	yanna 2014 madhye Padmashri puraskar pradan karnyat ala ahe.	9	
देवीच्या मंदिरासमोर भवानीशंकराचे मंदिर आहे.	5	Devichya mandirasamor Bhavanishankarache mandir ahe.	5	
व्हियेतनामी ही व्हियेतनाम देशाची राष्ट्रभाषा आहे. व्हियेतनाममधील ८६% नागरिक ही भाषा वापरतात.	12	Vietnami hi Vietnam deshachi rashtrabhasha ahe. Vietnammadhil 86% nagrik hi bhasha vapartat.	12	
रामजी बाबा बारामतीकर हे कल्याण स्वामींचे शिष्य होते.	8	Ramji Baba Baramatikar he Kalyan Swaminche shishya hote.	8	
बुद्ध तेथे हरला	3	Buddha tethe harla	3	
इतर फळझाडांचा चिंचेच्या बागेत आंतरपिके म्हणून वापर करता येतो.	9	itar phalzadancha chinchechya baget antarpike mhanun vapar karta yeto.	9	
या राष्ट्रीय कीर्तन परंपरेचा अभ्यास करण्यासाठी अ‍ॅना शूल्ट्झ या अमेरिकेतून भारतामध्ये आल्या.	12	ya Rashtriya kirtan paramparecha abhyas karnyasathi Anna Shultz ya Ameriketun Bharatamadhye aalya.	12	
बर्नसन यांनी त्यांच्या स्नेही जाई निंबकर यांच्यासोबत अमराठी प्रौढांना मराठी शिकवण्यासाठी नऊ पुस्तकांच्या संचावर काम सुरू केले होते.	18	Bunerson yanni tyanchya snehi Jai Nimbkar yanchyasobat Amrathi praudhanna Marathi shikavnyasathi nau pustankanchya sanchavar kam suru kele hote.	18	
वेगवेगळ्या प्रकारचे कलहंस	3	vegveglya prakarche Kalhans	3	
अहमदाबाद जवळचे हे शहर पूर्वनियोजित आराखड्याप्रमाणे वसवण्यात आलेले आहे.	9	Ahmedabad jawalche he shahar purvaniyojit arakhadyapramane vasavnyat alele ahe.	9	
ही जात मटनासाठी उत्तम आहे.	5	hi jaat muttonasathi uttam ahe.	5	
विश्वामित्राचे जग (अनुभव प्रकाशन)	4	Vishwamitrache jag (anubhav prakashan)	4	
या सदानंदांनी बालपणीच अतिशय उग्र तपश्चर्या करून श्रीशंकराला प्रसन्न करून घेतले.	11	ya Sadanandani balpanich atishay ugra tapascharya karun Shrishankarala prasanna karun ghetle.	11	
२०१२ साली त्यांनी रतन टाटा यांच्याकडून सूत्रे स्वीकारली.२०१६ मध्ये सायरस मिस्त्री टाटा समूहातून बाहेर पडले.	15	2012 saali tyanni Ratan Tata yanchyakadun sutre swikarli. 2016 madhye Cyrus Mistry Tata samuhatun baher padle.	16	Word count is not matching due to difference of spacing in Marathi and Latin text.
जयभीम सेना (पुणे)	3	Jaibhim Sena (Pune)	3	
अखिल भारतीय अण्णा द्रविड मुन्नेत्र कळघम - भारतातील एक राजकीय पक्ष.	11	Akhil Bharatiya Anna Dravid Munnetra Kalgham - Bhartatil ek rajkiya paksha.	11	
कांबळे यांचे 'आई समजून घेताना' हे आत्मकथनपर पुस्तक गुलबर्गा विद्यापीठात एम.	11	Kamble yanche 'Aai samjun ghetana' he atmakathanpar pustak Gulbarga Vidyapithat M.	11	
पठाणी वेश, डोक्‍यावर फरकॅप, डोळ्यांत सुरमा अशा टेचात ते मराठी साहित्यसृष्टीत वावरत असत.	13	pathani vesh, dokyawar furcap, dolyant surma asha techat te Marathi sahityashrushtit vavarat asat.	13	
समारंभातील जेवणाची आणि अनेकांच्या घरच्या महाराष्ट्रीय जेवणाची सुरुवात वरण-भात-तूप वाढून होते.	11	samarambhatil jevnachi ani anekanchya gharchya Maharashtriya jevnachi suruwat varan-bhat-toop vadhun hote.	11	
सर्व नाडय़ांमध्ये प्राणशक्ती खेळते.	4	sarva nadyanmadhye pranshakti khelte.	4	
पंजाबराव देशमुख इत्यादी महत्त्वाच्या व्यक्ती या जिल्ह्यात होऊन गेल्या आहेत.	10	Punjabrao Deshmukh ityadi mahatvachya vyakti ya zillyat houn gelya ahet.	10	
मोठी माणसे, पोरे, बकऱ्या या चिंचा खातात.	7	mothi manse, pore, bakrya ya chincha khatat.	7	
तोपर्यंत महालात कोठेतरी झटापट सुरू झाल्यामुळे शाहिस्तेखानला जाग आली आणि तेवढ्यातच शिवाजीराजांना समोर पाहून खानाने जीव वाचविण्यासाठी सरळ खिडकीतून खाली उडी घेतली.	22	toparyanta mahalat kothetari zatapat suru zalyamule Shahistekhanla jaag ali ani tevdhyatach Shivajirajanna samor pahun Khanane jeev vachavinyasathi saral khidkitun khali udi ghetli.	22	
१९६५ साली बाबासाहेब आंबेडकरांच्या जन्मदिनाची सार्वजनिक सुट्टी रद्द होऊ नये, म्हणून भारतीय शासनाच्या सेवेतल्या मागासवर्गीय कर्मचाऱ्यांनी चालवलेल्या आंदोलनात त्यांनी सहभाग घेतला.	21	1965 saali Babasaheb Ambedkaranchya janmadinachi sarvajanik sutti radda hou naye, mhanun Bharatiya shasanachya sevetlya magasvargiya karmacharyanni chalavlelya andolanat tyanni sahabhag ghetla.	21	
आसाम सोडून पूर्ण भारतभर हे पक्षी स्थलांतर करतात.	8	Assam sodun purna Bharatbhar he pakshi sthalantar kartat.	8	
यामुळे रेल्वेने या गाडीच्या सुरक्षा व्यवस्थेत वाढ केलेली आहे.	9	yamule railwayne ya gadichya suraksha vyavasthet vadh keleli ahe.	9	
नाशिक जिल्ह्यातील येवला गावात असलेल्या या स्थानकावर दौंड आणि मनमाड दरम्यान धावणाऱ्या जाणाऱ्या अनेक गाड्या थांबतात.	16	Nashik zillyatil Yeola gavat aslelya ya sthanakavar Daund ani Manmad darmyan dhavnarya janarya anek gadya thambtat.	16	
रंगनाथन यांनी ग्रंथालयाबाबत आदर्श अशी नियमावली व मूल्ये सांगितली आहेत त्यानुसार महाविद्यालयाचे सुसज आधुनिक तंत्रज्ञान युक्त्त असे ग्रंथालय आहे.	19	Ranganathan yanni granthalayababat adarsh ashi niyamavali va mulye sangitli ahet tyanusar Mahavidyalayache susaj adhunik tantradnyan yukta ase granthalay ahe.	19	
तसेच मंदिरासमोरील नंदी आणि दीपमाळ पुराच्या पाण्याबरोबर वाहून गेले.	9	tasech mandirasamoril nandi ani deepmal purachya panyabarobar vahun gele.	9	
मालोजीराजे हे थोरले होते.	4	Malojiraje he thorle hote.	4	
३० जानेवारी १९४८ ला, दिल्लीच्या बिर्ला भवनच्या बागेतून लोकांबरोबर फिरत असतांना गांधीजींची गोळी मारून हत्या करण्यात आली.	17	30 January 1948 la, Delhichya Birla Bhavanchya bagetun lokanbarobar firat astanna Gandhijinchi goli marun hatya karnyat aali.	17	
हे राज्यकर्ते घराणे नायक घराणे या नावाने ओळखले जाई.	9	he rajyakarte gharane Nayak gharane ya navane olakhle jai.	9	
ते गुहेच्या तोंडापासून ३.२ किमी असलेल्या एका उंच टेकडीवर सुरक्शित होते.	11	te guhechya tondapasun 3.2 km aslelya eka unch tekdivar surakshit hote.	11	
स्वतःच्या आत्मचरित्रात ते कबुल करतात की या दोन कथांमुळे त्यांच्या मनावर अमिट परिणाम झाला होता.	15	swatahchya atmacharitrat te kabul kartat ki ya don kathanmule tyanchya manavar amit parinaam zala hota.	15	
‘फ्युचर’ प्रवर्गात त्यांची आश्वासक वैज्ञानिक म्हणून डॅन डेव्हिड या पुरस्कारासाठी निवड करण्यात आली.	13	Future' pravargat tyanchi ashvasak vaidnyanik mhanun Dan David ya puraskarasathi nivad karnyat aali.	13	
जवळचे राग	2	jawalche raag	2	
खेळानंतर राजाशी मानमुजरा चाललेला असताना सोफिला लहान एडवर्डची झलक आठवते व ती त्याला ओळखते.	14	khelanantar Rajashi maanmujra challela astana Sofiela lahan Edwardchi zalak athavte va ti tyala olakhte.	14	
रामकृष्ण बाक्रे यांचे पत्रकारितेतील योगदान आणि निष्ठा यांची नोंद घेऊन मुंबई पत्रकार संघाने त्यांना 'आचार्य अत्रे पत्रकारिता पुरस्कार' देऊन त्यांचा सन्मान केला.	22	Ramkrishna Barke yanche patrakaritetil yogdaan ani nishtha yanchi nond gheun Mumbai patrakar sanghane tyanna 'Acharya Atre Patrakarita Puraskar' deun tyancha sanman kela.	22	
आम्ही आपलेच मतिमंद	3	amhi aplech matimanda	3	
पोवार यांनी नागपूर विद्यापीठामधून भूशास्त्रामध्ये बी.	6	Powar yanni Nagpur Vidyapithamadhun Bhushastramadhye B.	6	
शत्रूस गुंगारा देण्यासाठी शिवाजी महाराजांनी परतीचा प्रवास उलट दिशेने सुरू केला त्यानुसार ते प्रथम मथुरेला गेले.	16	shatrus gungara denyasathi Shivaji Maharajanni particha pravas ulat dishene suru kela tyanusar te pratham Mathurela gele.	16	
हे एक प्रसिद्ध पर्यटन स्थळ आहे ज्यांचे कला, संगीत, नृत्य आणि मंदिर आकर्षक आहेत.	14	he ek prasidha paryatan sthal ahe jyanche kala, sangeet, nrutya ani mandir akarshak ahet.	14	
श्रीउपासनी बाबा साकोरीला कायमचे स्थिरावले.	5	Shriupasni Baba Sakorila kayamche sthiravle.	5	
पंडित नेहरू बॉटनिकल गार्डन	4	Pandit Nehru Botanical Garden	4	
स्टार ट्रेक कथानक हे जीन रॉडेनबेरी यांच्या स्टार ट्रेक या नावाच्या, एका काल्पनिक ब्रह्मांडावर आधारित आहे.	16	Star Trek kathanak he Gene Roddenberry yanchya Star Trek ya navachya, eka kalpanik Brahmandavar adharit ahe.	16	
उपयुक्त प्रवास माहिती	3	upyukta pravas mahiti	3	
कालमान (काव्यसमीक्षा)	2	kalmaan (kavyasamiksha)	2	
हरसूवरून ओझरखेडकडे जाणाऱ्या रस्त्यावर ठाणापाडा आहे.	6	Harsuvarun Ozarkhedkade janarya rastyawar Thanapada ahe.	6	
संस्कृतपासून मराठी निर्माण झाली नाही कारण वर्णांने बदल, प्रयोगातील वेगळेपणा, उच्चारणातील फरक, वाक्प्रचार, इत्यादी बाबतीत दोन्हीही भाषेत खूप वेगळेपणा आहे.	20	sanskrutpasun Marathi nirman zali nahi karan varnane badal, prayogatil veglepana, uccharnatil farak, vakprachar, ityadi babtit donhihi bhashet khup veglepana ahe.	20	
त्यांचे शालेय शिक्षण लातूर येथील देशिकेंद्र विद्यालय आणि दयानंद महाविद्यालय येथे झाले.	12	tyanche shaleya shikshan Latur yethil Deshikendra Vidyalay ani Dayanand Mahavidyalay yethe zale.	12	
आषाढातील एक दिवस (हौशी नाटक)	5	Ashadhatil ek divas (haushi natak)	5	
